Year,Origin,Total_Flts,Delayed_Flts,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,PercentDelayed,iata,airport,city,state,country,lat,long
2012.0,BWI,103329.0,19639.0,12138.0,678.0,9044.0,108.0,12031.0,0.190062809086,BWI,Baltimore-Washington International,Baltimore,MD,USA,39.17540167,-76.66819833
2012.0,CHS,13952.0,2206.0,797.0,79.0,1239.0,7.0,1310.0,0.15811353211,CHS,Charleston AFB/International,Charleston,SC,USA,32.89864639,-80.04050583
2012.0,CLE,47361.0,7194.0,3048.0,384.0,3928.0,10.0,3427.0,0.15189713055,CLE,Cleveland-Hopkins Intl,Cleveland,OH,USA,41.41089417,-81.84939667
2012.0,CLT,135945.0,20005.0,10444.0,820.0,11825.0,136.0,7121.0,0.147155099489,CLT,Charlotte/Douglas International,Charlotte,NC,USA,35.21401111,-80.94312583
2012.0,CMH,27957.0,4014.0,1638.0,288.0,2285.0,25.0,2130.0,0.143577637086,CMH,Port Columbus Intl,Columbus,OH,USA,39.99798528,-82.89188278
2012.0,CVG,27268.0,3927.0,1562.0,242.0,2134.0,8.0,1855.0,0.144014962594,CVG,Cincinnati Northern Kentucky Intl,Covington,KY,USA,39.04614278,-84.6621725
2012.0,DAL,45447.0,6734.0,4169.0,336.0,2245.0,32.0,4632.0,0.148172596651,DAL,Dallas Love ,Dallas,TX,USA,32.84711389,-96.85177222
2012.0,DCA,70896.0,10879.0,4674.0,587.0,6915.0,25.0,5459.0,0.153450124125,DCA,Ronald Reagan Washington National,Arlington,VA,USA,38.85208333,-77.03772222
2012.0,DEN,235711.0,45760.0,28821.0,1580.0,23425.0,48.0,24655.0,0.194136039472,DEN,Denver Intl,Denver,CO,USA,39.85840806,-104.6670019
2012.0,DFW,272466.0,58669.0,35089.0,7589.0,35325.0,81.0,25625.0,0.215325948926,DFW,Dallas-Fort Worth International,Dallas-Fort Worth,TX,USA,32.89595056,-97.0372
2012.0,DTW,92044.0,14079.0,6788.0,788.0,7889.0,25.0,5939.0,0.152959454174,DTW,Detroit Metropolitan-Wayne County,Detroit,MI,USA,42.21205889,-83.34883583
2012.0,ELP,20718.0,2691.0,968.0,71.0,1272.0,10.0,1933.0,0.129887054735,ELP,El Paso International,El Paso,TX,USA,31.80666667,-106.3778056
2012.0,EWR,119849.0,30261.0,17109.0,983.0,16063.0,180.0,16104.0,0.252492720006,EWR,Newark Intl,Newark,NJ,USA,40.69249722,-74.16866056
2012.0,FLL,67163.0,11595.0,5627.0,553.0,7063.0,57.0,6312.0,0.172639697452,FLL,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,USA,26.07258333,-80.15275
2012.0,HNL,54697.0,6425.0,4023.0,41.0,3054.0,36.0,2550.0,0.117465308883,HNL,Honolulu International,Honolulu,HI,USA,21.31869111,-157.9224072
2012.0,HOU,53885.0,10478.0,7027.0,648.0,3868.0,44.0,6900.0,0.194451145959,HOU,William P Hobby,Houston,TX,USA,29.64541861,-95.27888889
2012.0,IAD,76009.0,15217.0,8481.0,742.0,7848.0,57.0,6488.0,0.200199976319,IAD,Washington Dulles International,Chantilly,VA,USA,38.94453194,-77.45580972
2012.0,IAH,177171.0,38549.0,22903.0,1817.0,20698.0,89.0,19049.0,0.217580755315,IAH,George Bush Intercontinental,Houston,TX,USA,29.98047222,-95.33972222
2012.0,IND,28561.0,4190.0,1722.0,307.0,2313.0,8.0,2421.0,0.146703546795,IND,Indianapolis International,Indianapolis,IN,USA,39.71732917,-86.29438417
2012.0,JAX,24380.0,3480.0,1312.0,241.0,1848.0,4.0,2187.0,0.142739950779,JAX,Jacksonville International,Jacksonville,FL,USA,30.49405556,-81.68786111
2012.0,JFK,97115.0,17965.0,10078.0,1105.0,10980.0,102.0,6262.0,0.184986871235,JFK,John F Kennedy Intl,New York,NY,USA,40.63975111,-73.77892556
2012.0,KOA,12874.0,1228.0,516.0,2.0,691.0,5.0,800.0,0.0953860494019,KOA,Kona International At Keahole,Kailua/Kona,HI,USA,19.73876583,-156.0456314
2012.0,LAS,142259.0,24358.0,13430.0,737.0,11685.0,279.0,14826.0,0.171222910326,LAS,McCarran International,Las Vegas,NV,USA,36.08036111,-115.1523333
2012.0,LAX,222904.0,41352.0,21419.0,1162.0,23836.0,56.0,20764.0,0.185514840469,LAX,Los Angeles International,Los Angeles,CA,USA,33.94253611,-118.4080744
2012.0,LGA,99361.0,17133.0,6639.0,1031.0,11398.0,31.0,8313.0,0.172431839454,LGA,LaGuardia,New York,NY,USA,40.77724306,-73.87260917
2012.0,LGB,14410.0,1896.0,1131.0,42.0,846.0,3.0,1047.0,0.131575294934,LGB,Long Beach (Daugherty ),Long Beach,CA,USA,33.81772222,-118.1516111
2012.0,LIH,13016.0,1323.0,520.0,5.0,788.0,0.0,962.0,0.101644130301,LIH,Lihue,Lihue,HI,USA,21.97598306,-159.3389581
2012.0,LIT,16145.0,2515.0,1088.0,114.0,1252.0,9.0,1679.0,0.155775781976,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556
2012.0,MCI,49125.0,6741.0,3076.0,339.0,3088.0,77.0,4127.0,0.137221374046,MCI,Kansas City International,Kansas City,MO,USA,39.29760528,-94.71390556
2012.0,MCO,120158.0,19125.0,9234.0,1482.0,10577.0,61.0,10217.0,0.159165432181,MCO,Orlando International,Orlando,FL,USA,28.42888889,-81.31602778
2012.0,MDW,86745.0,15916.0,10815.0,860.0,6243.0,37.0,9959.0,0.183480315868,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444
2012.0,MEM,35365.0,4455.0,1741.0,169.0,2361.0,5.0,2267.0,0.125972006221,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667
2012.0,MIA,77650.0,17394.0,10159.0,1483.0,10168.0,58.0,7373.0,0.22400515132,MIA,Miami International,Miami,FL,USA,25.79325,-80.29055556
2012.0,MKE,38115.0,5597.0,2039.0,275.0,3288.0,11.0,2900.0,0.146845074118,MKE,General Mitchell International,Milwaukee,WI,USA,42.94722222,-87.89658333
2012.0,MSP,110567.0,13947.0,6433.0,735.0,8045.0,19.0,5597.0,0.126140711062,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225
2012.0,MSY,38029.0,5306.0,2388.0,306.0,2651.0,24.0,3354.0,0.139525099266,MSY,New Orleans International ,New Orleans,LA,USA,29.99338889,-90.25802778
2012.0,OAK,45855.0,6894.0,4218.0,103.0,3034.0,98.0,4503.0,0.150343473994,OAK,Metropolitan Oakland International,Oakland,CA,USA,37.72129083,-122.2207167
2012.0,OGG,23952.0,2538.0,1155.0,5.0,1349.0,21.0,1568.0,0.105961923848,OGG,Kahului,Kahului,HI,USA,20.89864972,-156.4304578
2012.0,OKC,21529.0,2766.0,1100.0,111.0,1315.0,7.0,1845.0,0.128477867063,OKC,Will Rogers World,Oklahoma City,OK,USA,35.39308833,-97.60073389
2012.0,OMA,19324.0,2497.0,981.0,155.0,1239.0,2.0,1519.0,0.129217553302,OMA,Eppley Airfield,Omaha,NE,USA,41.30251861,-95.89417306
2012.0,ONT,22183.0,2472.0,977.0,42.0,1126.0,6.0,1625.0,0.11143668575,ONT,Ontario International,Ontario,CA,USA,34.056,-117.6011944
2012.0,ORD,310778.0,68086.0,36273.0,7447.0,36721.0,31.0,33842.0,0.219082431832,ORD,Chicago O'Hare International,Chicago,IL,USA,41.979595,-87.90446417
2012.0,ORF,14476.0,2257.0,860.0,116.0,1136.0,35.0,1438.0,0.1559132357,ORF,Norfolk International,Norfolk,VA,USA,36.89461111,-76.20122222
2012.0,PBI,23462.0,3677.0,1647.0,85.0,2285.0,7.0,2225.0,0.156721507118,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417
2012.0,PDX,53395.0,6244.0,2968.0,122.0,3408.0,37.0,3136.0,0.11693978837,PDX,Portland Intl,Portland,OR,USA,45.58872222,-122.5975
2012.0,PHL,78526.0,12872.0,6469.0,518.0,8323.0,182.0,5083.0,0.163920230242,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083
2012.0,PHX,183056.0,26711.0,16188.0,292.0,13872.0,275.0,12740.0,0.145917096408,PHX,Phoenix Sky Harbor International,Phoenix,AZ,USA,33.43416667,-112.0080556
2012.0,PIT,30991.0,4356.0,1845.0,298.0,2559.0,8.0,2269.0,0.140556935885,PIT,Pittsburgh International,Pittsburgh,PA,USA,40.49146583,-80.23287083
2012.0,PVD,13900.0,1722.0,716.0,116.0,971.0,4.0,983.0,0.123884892086,PVD,Theodore F Green State,Providence,RI,USA,41.72399917,-71.42822111
2012.0,RDU,44016.0,6587.0,2805.0,288.0,3743.0,14.0,3704.0,0.149650127226,RDU,Raleigh-Durham International,Raleigh,NC,USA,35.87763889,-78.78747222
2012.0,RIC,16662.0,2612.0,1046.0,111.0,1405.0,1.0,1394.0,0.15676389389,RIC,Richmond International,Richmond,VA,USA,37.50516667,-77.31966667
2012.0,RNO,18945.0,2468.0,790.0,66.0,1331.0,5.0,1609.0,0.130271839535,RNO,Reno/Tahoe International,Reno,NV,USA,39.49857611,-119.7680647
2012.0,RSW,26796.0,3299.0,1226.0,85.0,1977.0,5.0,1886.0,0.123115390357,RSW,Southwest Florida International,Ft. Myers,FL,USA,26.53616667,-81.75516667
2012.0,SAN,77131.0,11931.0,4620.0,346.0,6703.0,48.0,7236.0,0.154684886751,SAN,San Diego International-Lindbergh ,San Diego,CA,USA,32.73355611,-117.1896567
2012.0,SAT,38521.0,5135.0,2110.0,214.0,2605.0,41.0,3389.0,0.133303912152,SAT,San Antonio International,San Antonio,TX,USA,29.53369444,-98.46977778
2012.0,SDF,15259.0,2370.0,1017.0,114.0,1256.0,9.0,1463.0,0.155318172882,SDF,Louisville International-Standiford ,Louisville,KY,USA,38.17438889,-85.736
2012.0,SEA,100165.0,13619.0,6469.0,637.0,8349.0,39.0,5243.0,0.135965656667,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131
2012.0,SFO,171298.0,42764.0,22277.0,1094.0,20033.0,97.0,27450.0,0.249646814324,SFO,San Francisco International,San Francisco,CA,USA,37.61900194,-122.3748433
2012.0,SJC,39379.0,4434.0,2119.0,82.0,1883.0,47.0,2896.0,0.112598085274,SJC,San Jose International,San Jose,CA,USA,37.36186194,-121.9290089
2012.0,SLC,110292.0,12282.0,5746.0,354.0,7172.0,23.0,5283.0,0.111358938092,SLC,Salt Lake City Intl,Salt Lake City,UT,USA,40.78838778,-111.9777731
2012.0,SMF,44120.0,5910.0,2869.0,66.0,2809.0,32.0,4040.0,0.133952855848,SMF,Sacramento International,Sacramento,CA,USA,38.69542167,-121.5907669
2012.0,SNA,39750.0,5591.0,2115.0,128.0,3326.0,21.0,3125.0,0.14065408805,SNA,John Wayne /Orange Co,Santa Ana,CA,USA,33.67565861,-117.8682225
2012.0,STL,56271.0,9062.0,4513.0,540.0,4416.0,40.0,5673.0,0.161042099838,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972
2012.0,TPA,67430.0,9182.0,4205.0,675.0,4681.0,16.0,5542.0,0.136170843838,TPA,Tampa International ,Tampa,FL,USA,27.97547222,-82.53325
2012.0,TUL,18792.0,2437.0,977.0,69.0,1111.0,7.0,1596.0,0.129682843763,TUL,Tulsa International,Tulsa,OK,USA,36.19837222,-95.88824167
2012.0,TUS,21188.0,2473.0,978.0,71.0,1241.0,2.0,1491.0,0.116717009628,TUS,Tucson International,Tucson,AZ,USA,32.11608333,-110.9410278
2012.0,XNA,12249.0,1903.0,693.0,131.0,983.0,0.0,1119.0,0.155359621194,XNA,Northwest Arkansas Regional,Fayetteville/Springdale/Rogers,AR,USA,36.28186944,-94.30681111
2013.0,ABQ,28552.0,5172.0,2642.0,160.0,2318.0,18.0,3859.0,0.181143177361,ABQ,Albuquerque International,Albuquerque,NM,USA,35.04022222,-106.6091944
2013.0,ANC,18519.0,2151.0,1129.0,91.0,1337.0,9.0,799.0,0.116150980075,ANC,Ted Stevens Anchorage International,Anchorage,AK,USA,61.17432028,-149.9961856
2013.0,ATL,398878.0,72840.0,43389.0,4527.0,35463.0,117.0,34469.0,0.182612227298,ATL,William B Hartsfield-Atlanta Intl,Atlanta,GA,USA,33.64044444,-84.42694444
2013.0,AUS,47385.0,8118.0,4212.0,241.0,3761.0,36.0,5577.0,0.171320037987,AUS,Austin-Bergstrom International,Austin,TX,USA,30.19453278,-97.66987194
2013.0,BDL,22258.0,4134.0,1848.0,200.0,2700.0,16.0,2146.0,0.185730973133,BDL,Bradley International,Windsor Locks,CT,USA,41.93887417,-72.68322833
2013.0,BHM,16741.0,3224.0,1434.0,143.0,1761.0,13.0,2124.0,0.192581088346,BHM,Birmingham International,Birmingham,AL,USA,33.56294306,-86.75354972
2013.0,BNA,59719.0,12559.0,5837.0,602.0,6465.0,41.0,8278.0,0.210301579062,BNA,Nashville International,Nashville,TN,USA,36.12447667,-86.67818222
2013.0,BOS,111373.0,23694.0,11813.0,1156.0,16546.0,179.0,10031.0,0.21274456107,BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
2013.0,BUF,24241.0,4794.0,1930.0,225.0,3103.0,9.0,2664.0,0.197764118642,BUF,Buffalo Niagara Intl,Buffalo,NY,USA,42.94052472,-78.73216667
2013.0,BUR,24154.0,3124.0,1123.0,86.0,1320.0,14.0,2369.0,0.129336755817,BUR,Burbank-Glendale-Pasadena,Burbank,CA,USA,34.20061917,-118.3584969
2013.0,BWI,100331.0,24748.0,15964.0,864.0,12893.0,63.0,14952.0,0.24666354367,BWI,Baltimore-Washington International,Baltimore,MD,USA,39.17540167,-76.66819833
2013.0,CHS,16555.0,3292.0,1233.0,146.0,1930.0,4.0,2112.0,0.19885231048,CHS,Charleston AFB/International,Charleston,SC,USA,32.89864639,-80.04050583
2013.0,CLE,45870.0,8961.0,3571.0,347.0,5723.0,16.0,4551.0,0.195356442119,CLE,Cleveland-Hopkins Intl,Cleveland,OH,USA,41.41089417,-81.84939667
2013.0,CLT,148745.0,32101.0,17363.0,1558.0,20541.0,229.0,12642.0,0.215812296212,CLT,Charlotte/Douglas International,Charlotte,NC,USA,35.21401111,-80.94312583
2013.0,CMH,29013.0,5910.0,2296.0,246.0,3664.0,25.0,3280.0,0.203701788853,CMH,Port Columbus Intl,Columbus,OH,USA,39.99798528,-82.89188278
2013.0,CVG,40762.0,7406.0,2906.0,324.0,4540.0,10.0,3185.0,0.18168882783,CVG,Cincinnati Northern Kentucky Intl,Covington,KY,USA,39.04614278,-84.6621725
2013.0,DAL,46680.0,9923.0,6929.0,496.0,3802.0,40.0,7522.0,0.212574978578,DAL,Dallas Love ,Dallas,TX,USA,32.84711389,-96.85177222
2013.0,DAY,12965.0,2666.0,813.0,123.0,1713.0,2.0,1538.0,0.205630543772,DAY,James M Cox Dayton Intl,Dayton,OH,USA,39.90237583,-84.219375
2013.0,DCA,73974.0,14177.0,5591.0,846.0,9957.0,38.0,6921.0,0.191648417011,DCA,Ronald Reagan Washington National,Arlington,VA,USA,38.85208333,-77.03772222
2013.0,DEN,226597.0,58149.0,35111.0,3131.0,32575.0,38.0,35404.0,0.256618578357,DEN,Denver Intl,Denver,CO,USA,39.85840806,-104.6670019
2013.0,DFW,286427.0,67046.0,39990.0,8292.0,33770.0,22.0,37407.0,0.234077094687,DFW,Dallas-Fort Worth International,Dallas-Fort Worth,TX,USA,32.89595056,-97.0372
2013.0,DSM,15601.0,3231.0,1078.0,313.0,1971.0,6.0,1977.0,0.207102108839,DSM,Des Moines International,Des Moines,IA,USA,41.53493306,-93.66068222
2013.0,DTW,163550.0,31217.0,16307.0,1714.0,19097.0,96.0,10973.0,0.190871293183,DTW,Detroit Metropolitan-Wayne County,Detroit,MI,USA,42.21205889,-83.34883583
2013.0,ELP,20011.0,3140.0,1286.0,104.0,1487.0,2.0,2345.0,0.156913697466,ELP,El Paso International,El Paso,TX,USA,31.80666667,-106.3778056
2013.0,EWR,120835.0,30847.0,17091.0,1052.0,18339.0,135.0,15532.0,0.25528199611,EWR,Newark Intl,Newark,NJ,USA,40.69249722,-74.16866056
2013.0,FLL,66281.0,14579.0,7634.0,675.0,8507.0,93.0,8680.0,0.219957453871,FLL,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,USA,26.07258333,-80.15275
2013.0,HNL,52938.0,6331.0,3403.0,45.0,3526.0,13.0,3105.0,0.119592731119,HNL,Honolulu International,Honolulu,HI,USA,21.31869111,-157.9224072
2013.0,HOU,59295.0,14265.0,9977.0,582.0,5367.0,17.0,10347.0,0.240576777131,HOU,William P Hobby,Houston,TX,USA,29.64541861,-95.27888889
2013.0,IAD,73962.0,17379.0,8569.0,806.0,10586.0,50.0,7453.0,0.234972012655,IAD,Washington Dulles International,Chantilly,VA,USA,38.94453194,-77.45580972
2013.0,IAH,181071.0,36575.0,19656.0,859.0,19786.0,59.0,18198.0,0.201992588543,IAH,George Bush Intercontinental,Houston,TX,USA,29.98047222,-95.33972222
2013.0,IND,30874.0,5556.0,2226.0,201.0,3404.0,9.0,3101.0,0.179957245579,IND,Indianapolis International,Indianapolis,IN,USA,39.71732917,-86.29438417
2013.0,JAX,24702.0,4274.0,1682.0,148.0,2413.0,2.0,2823.0,0.173022427334,JAX,Jacksonville International,Jacksonville,FL,USA,30.49405556,-81.68786111
2013.0,JFK,111279.0,25849.0,14414.0,1318.0,16620.0,156.0,10672.0,0.232290009795,JFK,John F Kennedy Intl,New York,NY,USA,40.63975111,-73.77892556
2013.0,KOA,12931.0,1431.0,466.0,12.0,961.0,10.0,1082.0,0.110664295105,KOA,Kona International At Keahole,Kailua/Kona,HI,USA,19.73876583,-156.0456314
2013.0,LAS,138614.0,28481.0,16684.0,776.0,13010.0,227.0,19134.0,0.205469865959,LAS,McCarran International,Las Vegas,NV,USA,36.08036111,-115.1523333
2013.0,LAX,224821.0,41320.0,21465.0,1070.0,21991.0,226.0,22739.0,0.183790660125,LAX,Los Angeles International,Los Angeles,CA,USA,33.94253611,-118.4080744
2013.0,LGA,104662.0,23404.0,9564.0,1678.0,15171.0,52.0,12338.0,0.22361506564,LGA,LaGuardia,New York,NY,USA,40.77724306,-73.87260917
2013.0,LGB,13476.0,1687.0,943.0,30.0,893.0,2.0,823.0,0.12518551499,LGB,Long Beach (Daugherty ),Long Beach,CA,USA,33.81772222,-118.1516111
2013.0,LIT,15475.0,3257.0,1230.0,164.0,1943.0,1.0,2246.0,0.210468497577,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556
2013.0,MCI,50638.0,9405.0,4412.0,482.0,5060.0,68.0,6165.0,0.185730084127,MCI,Kansas City International,Kansas City,MO,USA,39.29760528,-94.71390556
2013.0,MCO,113885.0,21776.0,11209.0,1580.0,11475.0,116.0,12635.0,0.191210431576,MCO,Orlando International,Orlando,FL,USA,28.42888889,-81.31602778
2013.0,MDW,89418.0,25498.0,17343.0,1458.0,12424.0,57.0,17602.0,0.285155114183,MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444
2013.0,MEM,33065.0,5360.0,2118.0,201.0,2849.0,11.0,2938.0,0.162104944806,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667
2013.0,MIA,82251.0,15999.0,8555.0,979.0,9353.0,21.0,7083.0,0.194514352409,MIA,Miami International,Miami,FL,USA,25.79325,-80.29055556
2013.0,MKE,35451.0,7294.0,2849.0,459.0,4496.0,11.0,4479.0,0.205748780006,MKE,General Mitchell International,Milwaukee,WI,USA,42.94722222,-87.89658333
2013.0,MSP,146815.0,25933.0,13060.0,1150.0,16214.0,41.0,9714.0,0.176637264585,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225
2013.0,MSY,43344.0,7417.0,3355.0,402.0,3749.0,55.0,5122.0,0.171119416759,MSY,New Orleans International ,New Orleans,LA,USA,29.99338889,-90.25802778
2013.0,OAK,44276.0,7554.0,4776.0,123.0,2929.0,41.0,5628.0,0.170611618032,OAK,Metropolitan Oakland International,Oakland,CA,USA,37.72129083,-122.2207167
2013.0,OGG,23198.0,2633.0,1229.0,35.0,1334.0,2.0,1774.0,0.113501163893,OGG,Kahului,Kahului,HI,USA,20.89864972,-156.4304578
2013.0,OKC,23400.0,4413.0,1844.0,257.0,2282.0,20.0,3043.0,0.18858974359,OKC,Will Rogers World,Oklahoma City,OK,USA,35.39308833,-97.60073389
2013.0,OMA,22308.0,3967.0,1614.0,132.0,2313.0,9.0,2589.0,0.177828581675,OMA,Eppley Airfield,Omaha,NE,USA,41.30251861,-95.89417306
2013.0,ONT,21150.0,3113.0,1460.0,65.0,1366.0,11.0,2341.0,0.147186761229,ONT,Ontario International,Ontario,CA,USA,34.056,-117.6011944
2013.0,ORD,306439.0,84437.0,39334.0,13377.0,49376.0,58.0,45061.0,0.275542603911,ORD,Chicago O'Hare International,Chicago,IL,USA,41.979595,-87.90446417
2013.0,ORF,16630.0,2988.0,1101.0,114.0,1671.0,13.0,1852.0,0.179675285628,ORF,Norfolk International,Norfolk,VA,USA,36.89461111,-76.20122222
2013.0,PBI,22283.0,4726.0,2543.0,105.0,2743.0,13.0,3075.0,0.21208993403,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417
2013.0,PDX,53674.0,7203.0,3378.0,174.0,3926.0,38.0,3830.0,0.134199053545,PDX,Portland Intl,Portland,OR,USA,45.58872222,-122.5975
2013.0,PHL,80996.0,18553.0,9127.0,864.0,12490.0,121.0,8146.0,0.229060694355,PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083
2013.0,PHX,177027.0,30505.0,19065.0,389.0,15226.0,414.0,17022.0,0.172318346919,PHX,Phoenix Sky Harbor International,Phoenix,AZ,USA,33.43416667,-112.0080556
2013.0,PIT,34181.0,6322.0,2343.0,335.0,4153.0,11.0,3331.0,0.184956554811,PIT,Pittsburgh International,Pittsburgh,PA,USA,40.49146583,-80.23287083
2013.0,PVD,15390.0,2686.0,1165.0,117.0,1698.0,6.0,1565.0,0.17452891488,PVD,Theodore F Green State,Providence,RI,USA,41.72399917,-71.42822111
2013.0,RDU,47983.0,9028.0,3629.0,291.0,5742.0,12.0,5286.0,0.188149969781,RDU,Raleigh-Durham International,Raleigh,NC,USA,35.87763889,-78.78747222
2013.0,RIC,19174.0,3588.0,1312.0,112.0,2271.0,13.0,1829.0,0.187128403046,RIC,Richmond International,Richmond,VA,USA,37.50516667,-77.31966667
2013.0,RNO,17261.0,3065.0,1292.0,91.0,1487.0,14.0,2273.0,0.177567927698,RNO,Reno/Tahoe International,Reno,NV,USA,39.49857611,-119.7680647
2013.0,RSW,27087.0,4251.0,1594.0,123.0,2459.0,2.0,2682.0,0.156938752907,RSW,Southwest Florida International,Ft. Myers,FL,USA,26.53616667,-81.75516667
2013.0,SAN,76682.0,13084.0,5926.0,225.0,6903.0,82.0,8678.0,0.170626744216,SAN,San Diego International-Lindbergh ,San Diego,CA,USA,32.73355611,-117.1896567
2013.0,SAT,40205.0,6277.0,2754.0,248.0,2878.0,15.0,4466.0,0.156124860092,SAT,San Antonio International,San Antonio,TX,USA,29.53369444,-98.46977778
2013.0,SDF,17730.0,3655.0,1494.0,156.0,2193.0,15.0,2310.0,0.206147772138,SDF,Louisville International-Standiford ,Louisville,KY,USA,38.17438889,-85.736
2013.0,SEA,103082.0,16232.0,7493.0,507.0,10585.0,103.0,6509.0,0.157466871035,SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131
2013.0,SFO,168070.0,35155.0,17233.0,883.0,15147.0,84.0,22536.0,0.209168798715,SFO,San Francisco International,San Francisco,CA,USA,37.61900194,-122.3748433
2013.0,SJC,40730.0,6517.0,3437.0,136.0,2869.0,66.0,4790.0,0.160004910385,SJC,San Jose International,San Jose,CA,USA,37.36186194,-121.9290089
2013.0,SLC,112577.0,15636.0,7585.0,837.0,8960.0,23.0,7513.0,0.138891603081,SLC,Salt Lake City Intl,Salt Lake City,UT,USA,40.78838778,-111.9777731
2013.0,SMF,42577.0,6551.0,3186.0,91.0,2950.0,44.0,4768.0,0.153862413979,SMF,Sacramento International,Sacramento,CA,USA,38.69542167,-121.5907669
2013.0,SNA,39930.0,5913.0,2279.0,106.0,3414.0,23.0,3913.0,0.148084147258,SNA,John Wayne /Orange Co,Santa Ana,CA,USA,33.67565861,-117.8682225
2013.0,STL,57031.0,11889.0,5955.0,578.0,6021.0,17.0,8306.0,0.208465571356,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972
2013.0,TPA,66088.0,11561.0,5754.0,729.0,5980.0,33.0,7514.0,0.174933422104,TPA,Tampa International ,Tampa,FL,USA,27.97547222,-82.53325
2013.0,TUL,20051.0,3761.0,1426.0,172.0,1990.0,7.0,2701.0,0.187571692185,TUL,Tulsa International,Tulsa,OK,USA,36.19837222,-95.88824167
2013.0,TUS,19494.0,2554.0,1161.0,65.0,1199.0,2.0,1616.0,0.131014671181,TUS,Tucson International,Tucson,AZ,USA,32.11608333,-110.9410278
2013.0,TYS,12206.0,2512.0,948.0,77.0,1626.0,2.0,1227.0,0.20580042602,TYS,McGhee-Tyson,Knoxville,TN,USA,35.81248722,-83.99285583
2013.0,XNA,12831.0,2839.0,1035.0,235.0,1649.0,4.0,1666.0,0.221261008495,XNA,Northwest Arkansas Regional,Fayetteville/Springdale/Rogers,AR,USA,36.28186944,-94.30681111
2014.0,ABQ,24635.0,5390.0,3198.0,159.0,2470.0,6.0,4153.0,0.218794398214,ABQ,Albuquerque International,Albuquerque,NM,USA,35.04022222,-106.6091944
2014.0,ANC,16788.0,2074.0,1099.0,59.0,1299.0,7.0,748.0,0.123540624255,ANC,Ted Stevens Anchorage International,Anchorage,AK,USA,61.17432028,-149.9961856
2014.0,ATL,369779.0,66898.0,40643.0,5657.0,32949.0,59.0,29706.0,0.180913464529,ATL,William B Hartsfield-Atlanta Intl,Atlanta,GA,USA,33.64044444,-84.42694444
2014.0,AUS,43098.0,8668.0,4512.0,277.0,4598.0,18.0,5737.0,0.20112302195,AUS,Austin-Bergstrom International,Austin,TX,USA,30.19453278,-97.66987194
2014.0,BDL,21783.0,4031.0,1998.0,207.0,2707.0,11.0,1957.0,0.185052563926,BDL,Bradley International,Windsor Locks,CT,USA,41.93887417,-72.68322833
2014.0,BHM,14028.0,2977.0,1401.0,109.0,1689.0,7.0,1956.0,0.212218420302,BHM,Birmingham International,Birmingham,AL,USA,33.56294306,-86.75354972
2014.0,BNA,55670.0,12949.0,6850.0,621.0,6911.0,22.0,8432.0,0.232602838153,BNA,Nashville International,Nashville,TN,USA,36.12447667,-86.67818222
2014.0,BOI,11228.0,2024.0,784.0,57.0,1052.0,0.0,1399.0,0.180263626648,BOI,Boise Air Terminal,Boise,ID,USA,43.56444444,-116.2227778
2014.0,BOS,110636.0,21797.0,10534.0,1275.0,14963.0,112.0,9306.0,0.197015438013,BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
2014.0,BUF,18383.0,3306.0,1604.0,162.0,2063.0,2.0,1881.0,0.17984006963,BUF,Buffalo Niagara Intl,Buffalo,NY,USA,42.94052472,-78.73216667
2014.0,BUR,21183.0,3650.0,1378.0,72.0,1616.0,11.0,2993.0,0.172307982816,BUR,Burbank-Glendale-Pasadena,Burbank,CA,USA,34.20061917,-118.3584969
2014.0,BWI,90851.0,23826.0,16418.0,763.0,11827.0,35.0,15126.0,0.262253580038,BWI,Baltimore-Washington International,Baltimore,MD,USA,39.17540167,-76.66819833
2014.0,CHS,13772.0,2740.0,1215.0,88.0,1614.0,3.0,1809.0,0.198954400232,CHS,Charleston AFB/International,Charleston,SC,USA,32.89864639,-80.04050583
